"","Links","Descriptions","Price","Rating"
"11","https://amazon.com/Apple-iPad-10-2-Inch-Wi-Fi-32GB/dp/B08264XHCZ/ref=sr_1_11?dib=eyJ2IjoiMSJ9.axb5pLx7iXmz3Z663U3Pio68RUfYzTS4SFgbTShc-X9cZFgM-kOIjvdguVN64bdHVOOx0pno_JsnOqtmQrGJHIa00QoHjGGv2VLEY4jLf5V_Dys1-aZaGdVSwuPBdnyvtpCWWDSk-1UpL2S7lKm0H04KiXFIPanUC89rYAVxluRc1XM_R2RUIydEynH1DeFCgp78PKUBHabgvHzbiHJCafD_jfHT0hr12hmALouY_pUSzZy_lqA2tBUvhFoCwGJcVQUevGEKktecbyhDe0Jb-3QMJs7-x_ESK8IAVHvOf5o.ZIfimA527nEpKRj3-l_Tj0QsJU-zuiA_8EFpSZccjOc&dib_tag=se&qid=1733493158&rnid=2941120011&s=computers-intl-ship&sr=1-11","Apple iPad (10.2-Inch, Wi-Fi, 32GB) - Space Gray (Renewed)","157.","4.4 "
"12","https://amazon.com/Sceptre-DisplayPort-FreeSync-Frameless-E275W-FW100T/dp/B0CHHSFMRL/ref=sr_1_12?dib=eyJ2IjoiMSJ9.axb5pLx7iXmz3Z663U3Pio68RUfYzTS4SFgbTShc-X9cZFgM-kOIjvdguVN64bdHVOOx0pno_JsnOqtmQrGJHIa00QoHjGGv2VLEY4jLf5V_Dys1-aZaGdVSwuPBdnyvtpCWWDSk-1UpL2S7lKm0H04KiXFIPanUC89rYAVxluRc1XM_R2RUIydEynH1DeFCgp78PKUBHabgvHzbiHJCafD_jfHT0hr12hmALouY_pUSzZy_lqA2tBUvhFoCwGJcVQUevGEKktecbyhDe0Jb-3QMJs7-x_ESK8IAVHvOf5o.ZIfimA527nEpKRj3-l_Tj0QsJU-zuiA_8EFpSZccjOc&dib_tag=se&qid=1733493158&rnid=2941120011&s=computers-intl-ship&sr=1-12","Sceptre New 27-inch Gaming Monitor 100Hz 1ms DisplayPort HDMI x2 100% sRGB AMD FreeSync Build-in Speakers, Eye Care Frameless Machine Black 2024 (E275W-FW100T)","97.","4.5 "
"13","https://amazon.com/SanDisk-Extreme-microSDXC-Memory-Adapter/dp/B09X7C2GBC/ref=sr_1_13?dib=eyJ2IjoiMSJ9.axb5pLx7iXmz3Z663U3Pio68RUfYzTS4SFgbTShc-X9cZFgM-kOIjvdguVN64bdHVOOx0pno_JsnOqtmQrGJHIa00QoHjGGv2VLEY4jLf5V_Dys1-aZaGdVSwuPBdnyvtpCWWDSk-1UpL2S7lKm0H04KiXFIPanUC89rYAVxluRc1XM_R2RUIydEynH1DeFCgp78PKUBHabgvHzbiHJCafD_jfHT0hr12hmALouY_pUSzZy_lqA2tBUvhFoCwGJcVQUevGEKktecbyhDe0Jb-3QMJs7-x_ESK8IAVHvOf5o.ZIfimA527nEpKRj3-l_Tj0QsJU-zuiA_8EFpSZccjOc&dib_tag=se&qid=1733493158&rnid=2941120011&s=computers-intl-ship&sr=1-13","SanDisk 512GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-512G-GN6MA","41.","4.8 "
"14","https://amazon.com/Display-i3-N305-Graphics-Windows-AG15-31P-3947/dp/B0CV5ZSR17/ref=sr_1_14?dib=eyJ2IjoiMSJ9.axb5pLx7iXmz3Z663U3Pio68RUfYzTS4SFgbTShc-X9cZFgM-kOIjvdguVN64bdHVOOx0pno_JsnOqtmQrGJHIa00QoHjGGv2VLEY4jLf5V_Dys1-aZaGdVSwuPBdnyvtpCWWDSk-1UpL2S7lKm0H04KiXFIPanUC89rYAVxluRc1XM_R2RUIydEynH1DeFCgp78PKUBHabgvHzbiHJCafD_jfHT0hr12hmALouY_pUSzZy_lqA2tBUvhFoCwGJcVQUevGEKktecbyhDe0Jb-3QMJs7-x_ESK8IAVHvOf5o.ZIfimA527nEpKRj3-l_Tj0QsJU-zuiA_8EFpSZccjOc&dib_tag=se&qid=1733493158&rnid=2941120011&s=computers-intl-ship&sr=1-14","Acer Aspire Go 15 Slim Laptop | 15.6"" Full HD IPS 1080P Display | Intel Core i3-N305| Intel UHD Graphics | 8GB LPDDR5 | 128GB HD | Wi-Fi 6 | AI PC | Windows 11 Home in S Mode | AG15-31P-3947","261.","4.2 "
"15","https://amazon.com/SanDisk-128GB-Extreme-UHS-I-Memory/dp/B09X7FXHVJ/ref=sr_1_15?dib=eyJ2IjoiMSJ9.axb5pLx7iXmz3Z663U3Pio68RUfYzTS4SFgbTShc-X9cZFgM-kOIjvdguVN64bdHVOOx0pno_JsnOqtmQrGJHIa00QoHjGGv2VLEY4jLf5V_Dys1-aZaGdVSwuPBdnyvtpCWWDSk-1UpL2S7lKm0H04KiXFIPanUC89rYAVxluRc1XM_R2RUIydEynH1DeFCgp78PKUBHabgvHzbiHJCafD_jfHT0hr12hmALouY_pUSzZy_lqA2tBUvhFoCwGJcVQUevGEKktecbyhDe0Jb-3QMJs7-x_ESK8IAVHvOf5o.ZIfimA527nEpKRj3-l_Tj0QsJU-zuiA_8EFpSZccjOc&dib_tag=se&qid=1733493158&rnid=2941120011&s=computers-intl-ship&sr=1-15","SanDisk 128GB Extreme PRO SDXC UHS-I Memory Card - C10, U3, V30, 4K UHD, SD Card - SDSDXXD-128G-GN4IN","21.","4.8 "
"16","https://amazon.com/Seagate-Storage-Expansion-Solid-State/dp/B09BJYXMDW/ref=sr_1_16?dib=eyJ2IjoiMSJ9.axb5pLx7iXmz3Z663U3Pio68RUfYzTS4SFgbTShc-X9cZFgM-kOIjvdguVN64bdHVOOx0pno_JsnOqtmQrGJHIa00QoHjGGv2VLEY4jLf5V_Dys1-aZaGdVSwuPBdnyvtpCWWDSk-1UpL2S7lKm0H04KiXFIPanUC89rYAVxluRc1XM_R2RUIydEynH1DeFCgp78PKUBHabgvHzbiHJCafD_jfHT0hr12hmALouY_pUSzZy_lqA2tBUvhFoCwGJcVQUevGEKktecbyhDe0Jb-3QMJs7-x_ESK8IAVHvOf5o.ZIfimA527nEpKRj3-l_Tj0QsJU-zuiA_8EFpSZccjOc&dib_tag=se&qid=1733493158&rnid=2941120011&s=computers-intl-ship&sr=1-16","Seagate Storage Expansion Card 2TB Solid State Drive - NVMe SSD for Xbox Series X|S, Quick Resume, Plug & Play, Licensed (STJR2000400) Black","199.","4.6 "
"17","https://amazon.com/SAMSUNG-Dust-Resistant-Powerful-Processor-Lightweight/dp/B0CCX11JT6/ref=sr_1_17?dib=eyJ2IjoiMSJ9.axb5pLx7iXmz3Z663U3Pio68RUfYzTS4SFgbTShc-X9cZFgM-kOIjvdguVN64bdHVOOx0pno_JsnOqtmQrGJHIa00QoHjGGv2VLEY4jLf5V_Dys1-aZaGdVSwuPBdnyvtpCWWDSk-1UpL2S7lKm0H04KiXFIPanUC89rYAVxluRc1XM_R2RUIydEynH1DeFCgp78PKUBHabgvHzbiHJCafD_jfHT0hr12hmALouY_pUSzZy_lqA2tBUvhFoCwGJcVQUevGEKktecbyhDe0Jb-3QMJs7-x_ESK8IAVHvOf5o.ZIfimA527nEpKRj3-l_Tj0QsJU-zuiA_8EFpSZccjOc&dib_tag=se&qid=1733493158&rnid=2941120011&s=computers-intl-ship&sr=1-17","Samsung Galaxy Tab S9 FE 10.9” 128GB WiFi Android Tablet, Large Display, Long Battery Life, Powerful Processor, S Pen, 8MP Camera, Lightweight Durable Design, Expandable Storage, US Version,2023, Gray","299.","4.6 "
"18","https://amazon.com/Amazon-Basics-microSDXC-Memory-Adapter/dp/B08TJRVWV1/ref=sr_1_18?dib=eyJ2IjoiMSJ9.axb5pLx7iXmz3Z663U3Pio68RUfYzTS4SFgbTShc-X9cZFgM-kOIjvdguVN64bdHVOOx0pno_JsnOqtmQrGJHIa00QoHjGGv2VLEY4jLf5V_Dys1-aZaGdVSwuPBdnyvtpCWWDSk-1UpL2S7lKm0H04KiXFIPanUC89rYAVxluRc1XM_R2RUIydEynH1DeFCgp78PKUBHabgvHzbiHJCafD_jfHT0hr12hmALouY_pUSzZy_lqA2tBUvhFoCwGJcVQUevGEKktecbyhDe0Jb-3QMJs7-x_ESK8IAVHvOf5o.ZIfimA527nEpKRj3-l_Tj0QsJU-zuiA_8EFpSZccjOc&dib_tag=se&qid=1733493158&rnid=2941120011&s=computers-intl-ship&sr=1-18","Amazon Basics Micro SDXC Memory Card with Full Size Adapter, A2, U3, Read Speed up to 100 MB/s, 128 GB, Black","11.","4.7 "
"19","https://amazon.com/SAMSUNG-Internal-Gaming-MZ-V8P2T0B-AM/dp/B08RK2SR23/ref=sr_1_19?dib=eyJ2IjoiMSJ9.axb5pLx7iXmz3Z663U3Pio68RUfYzTS4SFgbTShc-X9cZFgM-kOIjvdguVN64bdHVOOx0pno_JsnOqtmQrGJHIa00QoHjGGv2VLEY4jLf5V_Dys1-aZaGdVSwuPBdnyvtpCWWDSk-1UpL2S7lKm0H04KiXFIPanUC89rYAVxluRc1XM_R2RUIydEynH1DeFCgp78PKUBHabgvHzbiHJCafD_jfHT0hr12hmALouY_pUSzZy_lqA2tBUvhFoCwGJcVQUevGEKktecbyhDe0Jb-3QMJs7-x_ESK8IAVHvOf5o.ZIfimA527nEpKRj3-l_Tj0QsJU-zuiA_8EFpSZccjOc&dib_tag=se&qid=1733493158&rnid=2941120011&s=computers-intl-ship&sr=1-19","SAMSUNG 980 PRO SSD 2TB PCIe NVMe Gen 4 Gaming M.2 Internal Solid State Drive Memory Card , Maximum Speed, Thermal Control MZ-V8P2T0B/AM","129.","4.8 "
"20","https://amazon.com/Logitech-Dual-Motor-Feedback-Driving-Responsive/dp/B00Z0UWV98/ref=sr_1_20?dib=eyJ2IjoiMSJ9.axb5pLx7iXmz3Z663U3Pio68RUfYzTS4SFgbTShc-X9cZFgM-kOIjvdguVN64bdHVOOx0pno_JsnOqtmQrGJHIa00QoHjGGv2VLEY4jLf5V_Dys1-aZaGdVSwuPBdnyvtpCWWDSk-1UpL2S7lKm0H04KiXFIPanUC89rYAVxluRc1XM_R2RUIydEynH1DeFCgp78PKUBHabgvHzbiHJCafD_jfHT0hr12hmALouY_pUSzZy_lqA2tBUvhFoCwGJcVQUevGEKktecbyhDe0Jb-3QMJs7-x_ESK8IAVHvOf5o.ZIfimA527nEpKRj3-l_Tj0QsJU-zuiA_8EFpSZccjOc&dib_tag=se&qid=1733493158&rnid=2941120011&s=computers-intl-ship&sr=1-20","Logitech G920 Driving Force Racing Wheel and Floor Pedals, Real Force Feedback, Stainless Steel Paddle Shifters, Leather Steering Wheel Cover for Xbox Series X|S, Xbox One, PC, Mac - Black","259.","4.6 "
"21","https://amazon.com/A315-24P-R7VH-Display-Quad-Core-Processor-Graphics/dp/B0BS4BP8FB/ref=sr_1_21?dib=eyJ2IjoiMSJ9.axb5pLx7iXmz3Z663U3Pio68RUfYzTS4SFgbTShc-X9cZFgM-kOIjvdguVN64bdHVOOx0pno_JsnOqtmQrGJHIa00QoHjGGv2VLEY4jLf5V_Dys1-aZaGdVSwuPBdnyvtpCWWDSk-1UpL2S7lKm0H04KiXFIPanUC89rYAVxluRc1XM_R2RUIydEynH1DeFCgp78PKUBHabgvHzbiHJCafD_jfHT0hr12hmALouY_pUSzZy_lqA2tBUvhFoCwGJcVQUevGEKktecbyhDe0Jb-3QMJs7-x_ESK8IAVHvOf5o.ZIfimA527nEpKRj3-l_Tj0QsJU-zuiA_8EFpSZccjOc&dib_tag=se&qid=1733493158&rnid=2941120011&s=computers-intl-ship&sr=1-21","Acer Aspire 3 A315-24P-R7VH Slim Laptop | 15.6"" Full HD IPS Display | AMD Ryzen 3 7320U Quad-Core Processor | AMD Radeon Graphics | 8GB LPDDR5 | 128GB NVMe SSD | Wi-Fi 6 | Windows 11 Home in S Mode","279.","4.4 "
"22","https://amazon.com/Sceptre-34-Inch-Ultrawide-DisplayPort-C345B-QUT168/dp/B0BTK1C533/ref=sr_1_22?dib=eyJ2IjoiMSJ9.axb5pLx7iXmz3Z663U3Pio68RUfYzTS4SFgbTShc-X9cZFgM-kOIjvdguVN64bdHVOOx0pno_JsnOqtmQrGJHIa00QoHjGGv2VLEY4jLf5V_Dys1-aZaGdVSwuPBdnyvtpCWWDSk-1UpL2S7lKm0H04KiXFIPanUC89rYAVxluRc1XM_R2RUIydEynH1DeFCgp78PKUBHabgvHzbiHJCafD_jfHT0hr12hmALouY_pUSzZy_lqA2tBUvhFoCwGJcVQUevGEKktecbyhDe0Jb-3QMJs7-x_ESK8IAVHvOf5o.ZIfimA527nEpKRj3-l_Tj0QsJU-zuiA_8EFpSZccjOc&dib_tag=se&qid=1733493158&rnid=2941120011&s=computers-intl-ship&sr=1-22","Sceptre 34-Inch Curved Ultrawide WQHD Monitor 3440 x 1440 R1500 up to 165Hz DisplayPort x2 99% sRGB 1ms Picture by Picture, Machine Black 2023 (C345B-QUT168)","217.","4.4 "
"23","https://amazon.com/Logitech-Webcam-Meetings-Streaming-Built/dp/B0BXGFFSL1/ref=sr_1_23?dib=eyJ2IjoiMSJ9.axb5pLx7iXmz3Z663U3Pio68RUfYzTS4SFgbTShc-X9cZFgM-kOIjvdguVN64bdHVOOx0pno_JsnOqtmQrGJHIa00QoHjGGv2VLEY4jLf5V_Dys1-aZaGdVSwuPBdnyvtpCWWDSk-1UpL2S7lKm0H04KiXFIPanUC89rYAVxluRc1XM_R2RUIydEynH1DeFCgp78PKUBHabgvHzbiHJCafD_jfHT0hr12hmALouY_pUSzZy_lqA2tBUvhFoCwGJcVQUevGEKktecbyhDe0Jb-3QMJs7-x_ESK8IAVHvOf5o.ZIfimA527nEpKRj3-l_Tj0QsJU-zuiA_8EFpSZccjOc&dib_tag=se&qid=1733493158&rnid=2941120011&s=computers-intl-ship&sr=1-23","Logitech Brio 101 Full HD 1080p Webcam Made for Meetings and Works for Streaming — Auto-Light Balance, Built-in Mic, Privacy Shutter, USB-A, for Microsoft Teams, Google Meet, Zoom, and More - Black","34.","4.4 "
"24","https://amazon.com/PHILIPS-Adaptive-Replacement-Warranty-221V8LB/dp/B0CVM2GJCN/ref=sr_1_24?dib=eyJ2IjoiMSJ9.axb5pLx7iXmz3Z663U3Pio68RUfYzTS4SFgbTShc-X9cZFgM-kOIjvdguVN64bdHVOOx0pno_JsnOqtmQrGJHIa00QoHjGGv2VLEY4jLf5V_Dys1-aZaGdVSwuPBdnyvtpCWWDSk-1UpL2S7lKm0H04KiXFIPanUC89rYAVxluRc1XM_R2RUIydEynH1DeFCgp78PKUBHabgvHzbiHJCafD_jfHT0hr12hmALouY_pUSzZy_lqA2tBUvhFoCwGJcVQUevGEKktecbyhDe0Jb-3QMJs7-x_ESK8IAVHvOf5o.ZIfimA527nEpKRj3-l_Tj0QsJU-zuiA_8EFpSZccjOc&dib_tag=se&qid=1733493158&rnid=2941120011&s=computers-intl-ship&sr=1-24","PHILIPS 22 inch Class Thin Full HD (1920 x 1080) Monitor, 100Hz Refresh Rate, VESA, HDMI x1, VGA x1, LowBlue Mode, Adaptive Sync, 4 Year Advance Replacement Warranty, 221V8LB","69.","4.6 "
